# Heliports carrying a real ICAO code. Source: OpenStreetMap (ODbL), via fetch_osm.py.
# GENERATED by tools/poi/build_poi.py -- do not hand-edit; edit the generator or refetch.
# Unnamed rooftop and hospital pads are deliberately excluded: a pictogram with no usable
# identifier beside it tells the wearer nothing.
# Columns: code,lat,lon,type,flags   (type 0 = airfield, flags 2 = helipad, +1 = military)
code,lat,lon,type,flags
SNBH,-19.98147,-43.94490,0,2
SNBK,-22.73842,-45.54004,0,2
SNBP,-20.34320,-40.28983,0,2
SNBQ,-23.55394,-46.65853,0,2
SNBU,-19.35947,-44.05676,0,2
SNBV,-7.94827,-36.21911,0,2
SNBY,-19.92032,-43.92083,0,2
SNCD,-7.66318,-34.83786,0,2
SNCH,-23.65764,-45.49810,0,2
SNCN,-15.79567,-47.89368,0,2
SNCR,-19.96298,-43.95545,0,2
SNCU,-5.35385,-35.35933,0,2
SNDE,-22.90852,-43.17997,0,2
SNDK,-23.55772,-46.61546,0,2
SNDL,-3.34582,-39.12631,0,2
SNDM,-23.44031,-46.43525,0,2
SNDN,-12.94399,-38.42576,0,2
SNDO,-3.81792,-38.46054,0,2
SNDY,-26.25946,-49.51042,0,2
SNEF,-23.19153,-44.64626,0,2
SNEH,-22.99285,-43.37318,0,2
SNEM,-12.79559,-38.64368,0,2
SNEN,-8.08396,-34.88627,0,2
SNEO,-21.21899,-47.80445,0,2
SNEQ,-22.91315,-43.22312,0,2
SNER,-8.06213,-34.96390,0,2
SNEV,-27.14894,-48.95694,0,2
SNFD,-22.97010,-44.44456,0,2
SNFK,-20.75873,-47.86325,0,2
SNGC,-22.86642,-47.02198,0,2
SNGE,-8.06223,-34.90228,0,2
SNGF,-8.19117,-35.50253,0,2
SNGL,-23.33245,-47.56007,0,2
SNGZ,-23.34032,-46.84398,0,2
SNHA,-2.48499,-44.25117,0,2
SNHB,-3.40209,-39.01174,0,2
SNHF,-15.77405,-47.81700,0,2
SNHH,-22.43097,-45.48061,0,2
SNHI,-5.12707,-36.38140,0,2
SNHL,-23.39327,-46.32232,0,2
SNHN,-19.89095,-44.05518,0,2
SNHO,-21.11072,-48.96264,0,2
SNHQ,-16.65510,-49.24903,0,2
SNHT,-21.78030,-46.59762,0,2
SNHV,-23.38890,-46.40949,0,2
SNHY,-8.06714,-34.89529,0,2
SNHZ,-3.09277,-60.06021,0,2
SNIA,-23.39421,-46.35447,0,2
SNID,-23.55627,-46.66808,0,2
SNIM,-27.17581,-51.51626,0,2
SNIQ,-17.17770,-46.87899,0,2
SNJS,-23.54181,-46.23139,0,2
SNJT,-23.02919,-45.57893,0,2
SNJX,-21.78102,-43.36488,0,2
SNJZ,-23.01561,-43.29569,0,2
SNKA,-23.25402,-48.90751,0,2
SNKG,-20.15182,-44.14428,0,2
SNKL,-23.53225,-47.46555,0,2
SNKM,-25.44028,-49.39194,0,2
SNKW,-4.25742,-38.94276,0,2
SNLH,-23.03806,-44.34194,0,2
SNLP,-23.95450,-46.20183,0,2
SNLR,-23.53147,-46.57230,0,2
SNLS,-15.93060,-48.92549,0,2
SNLU,-11.90472,-61.79278,0,2
SNLX,-9.70320,-35.80071,0,2
SNMG,-3.76653,-38.48602,0,2
SNMO,-22.71905,-45.61590,0,2
SNMQ,-26.31698,-48.86621,0,2
SNMT,-23.91658,-45.45542,0,2
SNMY,-23.48506,-46.85692,0,2
SNNA,-23.55915,-47.19972,0,2
SNNA,-1.56304,-48.73750,0,2
SNND,-22.74191,-43.62204,0,2
SNNI,-23.72839,-46.88593,0,2
SNNJ,-25.00794,-47.92493,0,2
SNNT,-8.17294,-35.63822,0,2
SNNZ,-27.14220,-48.59193,0,2
SNON,-22.93917,-47.07111,0,2
SNOO,-19.94584,-43.95699,0,2
SNPH,-23.44492,-46.75709,0,2
SNPK,-26.82154,-49.14675,0,2
SNPP,-23.50321,-45.12595,0,2
SNPR,-8.19081,-35.61564,0,2
SNQC,-23.56105,-46.65089,0,2
SNQF,-3.22084,-39.26176,0,2
SNQH,-23.71514,-46.56711,0,2
SNQK,-8.43724,-34.98333,0,2
SNQL,-22.86455,-43.34170,0,2
SNQY,-21.22443,-47.79560,0,2
SNRE,-23.47214,-46.43262,0,2
SNRF,-23.17579,-46.93854,0,2
SNRG,-22.95610,-43.19161,0,2
SNRI,-23.79805,-46.05622,0,2
SNRL,-22.75911,-47.32590,0,2
SNRR,-7.92031,-34.89116,0,2
SNRY,-19.97286,-43.93505,0,2
SNSB,-22.91492,-43.66880,0,2
SNSD,-19.92748,-43.92238,0,2
SNSN,-12.86988,-38.36559,0,2
SNSQ,-23.61028,-46.69658,0,2
SNSX,-5.04225,-37.77858,0,2
SNTE,-23.34277,-47.30609,0,2
SNTH,-3.21165,-45.03340,0,2
SNTJ,-27.00997,-48.62408,0,2
SNTN,-23.48490,-46.85597,0,2
SNTT,-23.65695,-52.53949,0,2
SNTZ,-27.11048,-52.61598,0,2
SNUO,-22.90192,-43.18274,0,2
SNUQ,-11.11639,-62.36111,0,2
SNUR,-3.75372,-38.49061,0,2
SNVE,-22.27087,-43.14095,0,2
SNVF,-22.89959,-43.22369,0,2
SNVO,-23.53314,-46.60405,0,2
SNVT,-23.61558,-46.54689,0,2
SNVW,-22.99825,-43.30946,0,2
SNVX,-27.54234,-48.62460,0,2
SNWN,-8.11165,-34.89285,0,2
SNWT,-23.05857,-45.60636,0,2
SNWV,-19.72545,-44.39532,0,2
SNWW,-23.59050,-46.25864,0,2
SNWY,-20.32181,-40.35320,0,2
SNXD,-20.53846,-43.75670,0,2
SNXF,-16.08035,-47.51847,0,2
SNXJ,-23.58914,-46.67556,0,2
SNXL,-19.99733,-44.17910,0,2
SNXO,-22.28512,-46.85111,0,2
SNYC,-22.90958,-43.20264,0,2
SNYG,-3.82539,-38.47142,0,2
SNYI,-16.61588,-48.79304,0,2
SNYM,-26.51798,-49.12725,0,2
SNYN,-21.22836,-50.43707,0,2
SNYQ,-22.83904,-47.03468,0,2
SNZI,-23.05995,-47.15999,0,2
SNZJ,-21.80495,-48.17364,0,2
SNZM,-8.08975,-34.88186,0,2
SPMA,-14.68186,-75.13429,0,2
SPPP,-14.14418,-75.64595,0,2
SS9L,-26.41163,-49.10967,0,2
SSAA,-19.92184,-43.91953,0,2
SSAJ,-16.20698,-41.47161,0,2
SSAL,-30.02832,-51.20411,0,2
SSAR,-22.42720,-43.21693,0,2
SSAS,-22.91181,-43.17627,0,2
SSAW,-23.50321,-46.84874,0,2
SSAX,-22.10043,-41.78211,0,2
SSBH,-23.60111,-46.69212,0,2
SSBO,-27.61434,-48.52832,0,2
SSBP,-25.43091,-49.31540,0,2
SSCS,-23.59579,-46.68401,0,2
SSCY,-25.43853,-49.44819,0,2
SSCZ,-26.92398,-49.06624,0,2
SSDA,-23.74143,-45.40423,0,2
SSDB,-14.12117,-39.82938,0,2
SSDJ,-3.74543,-38.49980,0,2
SSDR,-22.96547,-43.19038,0,2
SSEJ,-23.62606,-46.84557,0,2
SSEY,-14.53005,-39.86318,0,2
SSFF,-27.37600,-49.83053,0,2
SSFR,-23.48404,-46.85666,0,2
SSFT,-26.53607,-49.12638,0,2
SSFY,-25.47328,-54.54206,0,2
SSGD,-21.21891,-47.80496,0,2
SSGI,-3.72664,-38.50456,0,2
SSGV,-23.55683,-47.47783,0,2
SSHH,-25.60894,-54.49387,0,2
SSHI,-25.44232,-49.26146,0,2
SSHJ,-23.53400,-46.78228,0,2
SSHM,-30.02650,-51.20906,0,2
SSHO,-7.12611,-34.94667,0,2
SSHP,-22.82530,-43.34742,0,2
SSHR,-26.33194,-48.84804,0,2
SSHS,-25.61293,-54.48152,0,2
SSIB,-10.51694,-40.14611,0,2
SSID,-3.66833,-38.85028,0,2
SSIG,-25.63333,-49.16114,0,2
SSII,-16.40634,-48.91628,0,2
SSIK,-23.46567,-46.85794,0,2
SSIL,-23.59825,-46.89786,0,2
SSIN,-23.21678,-44.63314,0,2
SSIP,-26.84762,-49.26759,0,2
SSIU,-28.70204,-49.30313,0,2
SSIV,-2.47772,-44.18373,0,2
SSIW,-12.87472,-38.31655,0,2
SSIZ,-23.05928,-47.06239,0,2
SSJD,-27.00763,-48.61053,0,2
SSJE,-27.58722,-48.61154,0,2
SSJF,-25.37614,-49.22772,0,2
SSJH,-22.66454,-43.49195,0,2
SSJN,-22.97026,-46.68026,0,2
SSJT,-23.78666,-45.58678,0,2
SSKL,-23.59152,-46.68284,0,2
SSKV,-22.53395,-44.07690,0,2
SSLC,-25.27428,-54.06733,0,2
SSLE,-20.59533,-51.61393,0,2
SSLH,-23.65201,-46.31480,0,2
SSLU,-25.43978,-49.34240,0,2
SSLY,-22.90198,-47.04691,0,2
SSLZ,-23.50637,-47.58494,0,2
SSMA,-21.20149,-47.79625,0,2
SSMD,-12.76341,-38.64376,0,2
SSMG,-23.95694,-46.33120,0,2
SSMM,-6.10374,-40.28448,0,2
SSMN,-16.70499,-49.24096,0,2
SSMQ,-22.69049,-46.68043,0,2
SSMS,-19.86581,-44.03073,0,2
SSMU,-29.94792,-51.10516,0,2
SSNL,-16.58545,-48.72091,0,2
SSNM,-25.38191,-49.13807,0,2
SSNX,-22.21273,-47.73751,0,2
SSOA,-23.59120,-46.68074,0,2
SSOB,-23.04904,-47.16773,0,2
SSOF,-25.50789,-49.33218,0,2
SSOV,-23.49267,-46.84802,0,2
SSPK,-23.43093,-46.58538,0,2
SSPQ,-23.47023,-46.61940,0,2
SSPX,-23.46247,-51.99389,0,2
SSQB,-22.12323,-46.79746,0,2
SSQE,-23.56797,-46.70825,0,2
SSQF,-11.82772,-37.63620,0,2
SSQG,-23.54561,-46.63383,0,2
SSQH,-19.92805,-43.94962,0,2
SSQV,-23.53619,-46.55953,0,2
SSQW,-22.93596,-47.07238,0,2
SSQX,-23.55390,-46.65274,0,2
SSRD,-23.90429,-46.19041,0,2
SSRH,-19.53446,-44.02112,0,2
SSRI,-12.76657,-38.64998,0,2
SSRN,-19.95249,-43.91847,0,2
SSRQ,-23.96065,-46.18257,0,2
SSRT,-21.53712,-48.50451,0,2
SSRX,-22.81400,-43.81096,0,2
SSSE,-25.57685,-49.39432,0,2
SSSJ,-1.43770,-48.46869,0,2
SSSL,-22.98424,-44.35429,0,2
SSSN,-21.79953,-41.01940,0,2
SSSO,-12.33627,-38.84331,0,2
SSSX,-3.26561,-45.18189,0,2
SSTC,-29.87943,-51.37969,0,2
SSTG,-16.54091,-49.40735,0,2
SSTH,-7.83995,-38.10767,0,2
SSTI,-22.26795,-43.00245,0,2
SSTO,-23.57994,-46.64943,0,2
SSTR,-22.48643,-46.98828,0,2
SSTT,-8.07485,-34.90532,0,2
SSUB,-23.47851,-46.78104,0,2
SSUE,-21.21029,-47.77018,0,2
SSUG,-29.95492,-51.17381,0,2
SSUJ,-23.60761,-47.26370,0,2
SSUN,-23.47061,-46.44719,0,2
SSUO,-23.40910,-46.33077,0,2
SSUP,-8.05236,-34.89796,0,2
SSUU,-20.21221,-49.61350,0,2
SSUX,-2.23306,-48.86028,0,2
SSVH,-23.62738,-46.69866,0,2
SSVQ,-20.37029,-43.70632,0,2
SSVZ,-21.16361,-47.75502,0,2
SSWC,-19.92900,-43.95059,0,2
SSWD,-23.61118,-46.69616,0,2
SSWJ,-4.45699,-37.79479,0,2
SSWW,-12.98185,-38.46886,0,2
SSWY,-2.48938,-44.29555,0,2
SSXJ,-19.46437,-39.76153,0,2
SSXK,-23.70301,-46.69259,0,2
SSXL,-23.16531,-46.57504,0,2
SSYG,-2.52551,-44.12545,0,2
SSYH,-23.70046,-46.69582,0,2
SSYJ,-3.96791,-38.88986,0,2
SSYT,-16.69723,-49.25592,0,2
SSYX,-16.79146,-49.26176,0,2
SSZC,-3.92383,-38.32888,0,2
SSZE,-23.56305,-46.65620,0,2
SSZI,-14.78675,-39.24568,0,2
SSZJ,-23.33166,-46.83729,0,2
SSZU,-7.18969,-34.80305,0,2
SSZZ,-12.88345,-38.68043,0,2
SVKD,4.54840,-61.12962,0,2
SVKR,7.30044,-61.50133,0,2
SVSX,8.23377,-62.86848,0,2
SWAB,-23.48646,-46.85692,0,2
SWAF,-19.80432,-44.32498,0,2
SWAH,-19.84213,-43.87149,0,2
SWAT,-16.95741,-39.16121,0,2
SWAW,-19.87441,-45.00357,0,2
SWBL,-20.63054,-46.00668,0,2
SWBM,-21.37556,-42.73250,0,2
SWCK,-23.50132,-46.85132,0,2
SWCL,-22.97767,-43.39025,0,2
SWCM,-19.49714,-42.53965,0,2
SWCN,-22.90167,-42.94861,0,2
SWCT,-25.44925,-49.28886,0,2
SWCY,-22.45166,-42.97986,0,2
SWDA,-12.94762,-38.43183,0,2
SWDE,-22.84492,-47.06605,0,2
SWDF,-15.82754,-48.02313,0,2
SWDH,-21.95122,-47.89814,0,2
SWDK,-20.32667,-48.30250,0,2
SWDO,-22.94148,-46.70127,0,2
SWDP,-23.17507,-47.92427,0,2
SWDV,-19.68721,-44.43509,0,2
SWDX,-22.90742,-43.17547,0,2
SWDZ,-21.23005,-47.78437,0,2
SWEG,-23.50238,-46.82783,0,2
SWEY,-22.34599,-43.53387,0,2
SWFS,-22.38279,-47.00881,0,2
SWFT,-2.50147,-44.29140,0,2
SWGB,-16.68192,-49.25593,0,2
SWGE,-25.43544,-49.42605,0,2
SWGH,-3.73508,-38.50309,0,2
SWGK,-12.87538,-38.30876,0,2
SWGM,-23.33699,-46.14348,0,2
SWGR,-23.18418,-45.93270,0,2
SWGY,-29.41730,-50.85332,0,2
SWHA,-23.00825,-43.46455,0,2
SWHE,-23.59850,-47.44120,0,2
SWHH,-23.59110,-46.69093,0,2
SWHI,-21.26485,-47.31172,0,2
SWHK,-23.61904,-46.88496,0,2
SWHV,-3.82095,-38.53402,0,2
SWHW,-23.52375,-46.19636,0,2
SWHX,-23.48520,-46.63080,0,2
SWIC,-8.71452,-35.08820,0,2
SWID,-22.49094,-46.97458,0,2
SWIF,-22.85476,-43.76470,0,2
SWIO,-22.98506,-43.35907,0,2
SWIR,-22.91151,-43.20839,0,2
SWJE,-3.72428,-38.48944,0,2
SWJG,-14.77709,-49.57596,0,2
SWJT,-16.46413,-49.22501,0,2
SWKD,-23.25722,-47.04125,0,2
SWKK,-23.00856,-43.28818,0,2
SWKM,-23.50578,-46.83701,0,2
SWKX,-7.27167,-34.93389,0,2
SWKZ,-3.74731,-38.48997,0,2
SWLE,-8.06481,-34.89627,0,2
SWLG,-22.93073,-43.18526,0,2
SWLO,-26.48880,-49.08464,0,2
SWLT,-12.75962,-38.62060,0,2
SWLW,-2.49653,-44.27948,0,2
SWMB,-23.01345,-44.28814,0,2
SWMD,-19.43999,-44.31377,0,2
SWMF,-23.55003,-46.65862,0,2
SWMM,-16.61693,-49.88187,0,2
SWMP,-7.25472,-34.92861,0,2
SWMS,-21.17739,-47.80076,0,2
SWND,-23.50994,-46.82533,0,2
SWNG,-20.19916,-43.48979,0,2
SWNI,-23.65740,-46.65329,0,2
SWNY,-21.53442,-47.68614,0,2
SWOD,-13.00912,-38.50396,0,2
SWOP,-23.76806,-46.59283,0,2
SWOU,-23.61510,-46.69826,0,2
SWQA,-22.73247,-45.55973,0,2
SWQB,-22.97492,-46.39060,0,2
SWQF,-4.23825,-38.98150,0,2
SWQJ,-27.61039,-48.63041,0,2
SWQM,-20.32174,-44.04191,0,2
SWQR,-9.25527,-35.37096,0,2
SWQV,-23.72953,-46.54985,0,2
SWQZ,-22.70938,-45.60860,0,2
SWRJ,-22.93762,-44.07910,0,2
SWRK,-22.48687,-44.25767,0,2
SWRV,-23.62273,-46.70048,0,2
SWSB,-3.58853,-45.09548,0,2
SWSE,-30.02841,-51.16294,0,2
SWSK,-23.60921,-46.60606,0,2
SWSS,-22.90964,-43.19819,0,2
SWSW,-15.77973,-47.91326,0,2
SWSY,-22.17670,-46.71528,0,2
SWTA,-22.22889,-45.96722,0,2
SWTF,-23.51375,-46.73103,0,2
SWTM,-25.11480,-50.17230,0,2
SWTT,-25.43250,-49.32621,0,2
SWTT,-25.19206,-49.31144,0,2
SWUF,-23.25850,-47.66089,0,2
SWUI,-23.02717,-44.33197,0,2
SWUM,-20.03783,-40.17902,0,2
SWUO,-16.82213,-49.21377,0,2
SWUP,-23.64646,-46.88250,0,2
SWUS,-23.51837,-46.96551,0,2
SWUT,-19.97044,-44.10666,0,2
SWVD,-23.56307,-47.13661,0,2
SWVE,-12.24046,-37.77507,0,2
SWVG,-5.97100,-40.29836,0,2
SWVM,-19.96261,-43.95843,0,2
SWVP,-10.68916,-37.85622,0,2
SWVQ,-8.69389,-37.27083,0,2
SWWC,2.76683,-60.71601,0,2
SWWD,-23.05083,-46.67365,0,2
SWWG,-22.75318,-42.87959,0,2
SWWJ,-23.06227,-47.16225,0,2
SWWN,-22.99878,-44.43669,0,2
SWWO,-22.70127,-43.46757,0,2
SWWS,-23.44558,-47.38963,0,2
SWXH,-22.75528,-41.96083,0,2
SWXI,-8.23952,-34.93838,0,2
SWYD,-23.58522,-46.68235,0,2
SWYF,-22.76013,-47.25407,0,2
SWYI,-22.70354,-45.51245,0,2
SWYZ,-13.10896,-39.28428,0,2
SWZB,-23.76771,-45.34809,0,2
SWZF,-23.23672,-47.50042,0,2
SWZI,-22.43176,-45.43419,0,2
SWZJ,-22.76175,-41.94171,0,2
SWZK,-22.91145,-43.20325,0,2
SWZU,-8.11714,-35.00760,0,2
SWZZ,-26.26325,-48.85863,0,2
TBPO,13.09572,-59.61861,0,2
UHEB,69.87635,175.75801,0,2
UHGQ,59.60107,150.76817,0,2
UHGY,60.06339,150.76724,0,2
UKBA,48.68184,33.18546,0,3
UKBD,50.00640,30.19762,0,2
UKBE,49.69707,31.56236,0,2
UKHG,49.40842,33.26570,0,2
UKIH,50.40666,30.57929,0,2
UKKF,50.45777,30.56902,0,2
UKLG,49.42050,27.14660,0,2
UKND,50.44916,30.54117,0,2
UKND,50.59933,30.02030,0,2
ULLA,59.92495,30.31044,0,2
ULLE,59.87357,30.35874,0,2
ULLF,59.83633,30.18624,0,2
ULLN,59.89050,29.89463,0,2
ULLR,59.87967,30.52328,0,2
ULLU,59.86857,30.48595,0,2
ULLY,59.95147,30.31375,0,2
ULNW,58.01046,33.31493,0,2
ULSD,60.05656,30.39552,0,2
ULSQ,60.13516,29.93842,0,2
UNAQ,52.29536,88.51470,0,2
UNAZ,52.68260,88.35818,0,2
UNBN,50.74962,86.15215,0,2
UNEA,56.14979,86.05371,0,2
UNJB,61.81487,92.63863,0,2
UNWJ,53.05233,88.41711,0,2
UNWS,52.93422,88.82331,0,2
UPPS,48.49566,34.92808,0,2
URKC,44.75055,37.73599,0,2
USCR,53.01853,60.75024,0,2
USRG,61.39218,73.20306,0,2
UUBU,55.68787,37.84244,0,2
UUCD,56.31504,36.76764,0,2
UUCR,55.72528,37.33247,0,2
UUCU,55.87039,37.40519,0,2
UUEJ,56.27881,37.47703,0,2
UUMX,56.32615,38.09842,0,2
UUQL,57.61346,39.88863,0,2
UUUH,55.73779,37.61754,0,2
UUUN,55.72976,37.83071,0,2
UUUQ,55.86556,37.66465,0,2
UUWV,55.83352,37.61610,0,2
VHSS,22.28877,114.15239,0,2
XMFB,53.86708,27.06934,0,2
XMQF,53.92230,27.90674,0,2
YAFD,-37.84525,144.98131,0,2
YAXA,-37.19546,145.71749,0,2
YBUI,-41.04705,145.88043,0,2
YCAX,-28.00349,153.36253,0,2
YCDL,-41.57737,145.94125,0,2
YGEH,-38.15151,144.36593,0,2
YGHP,-38.66085,143.10628,0,2
YHBH,-37.74831,145.03601,0,2
YHYN,-20.05995,148.88344,0,2
YILT,-35.32076,150.43931,0,2
YMVR,-37.76450,144.93466,0,2
YPID,-38.52063,145.32850,0,2
YRHO,-37.79405,144.95131,0,2
YRMH,-37.79924,144.95605,0,2
YRNS,-33.82123,151.19206,0,2
YSSL,-30.20642,153.26727,0,2
YSWD,-27.95988,153.42408,0,2
YTSI,-43.23949,148.00399,0,2
YUOF,-38.22028,147.16855,0,2
YWST,-33.80477,150.98845,0,2
YXBS,-27.98569,153.00230,0,2
YXCB,-35.34383,149.09985,0,2
YXDH,-12.35283,130.88165,0,2
YXFV,-32.92055,151.72955,0,2
YXHG,-27.95948,153.38204,0,2
YXLU,-41.44754,147.14026,0,2
YXMV,-33.68446,151.30830,0,2
YXNH,-33.75085,151.23346,0,2
YXRA,-33.91949,151.23919,0,2
YXSB,-35.37858,149.17158,0,2
YXSC,-32.05020,150.87766,0,2
YXWG,-35.11909,147.35714,0,2
YYBK,-37.82230,144.95670,0,2
ZA4A,54.29261,40.15841,0,2
ZCT8,55.98653,37.52144,0,2
ZD1Q,51.79275,85.73551,0,2
ZD1R,55.56182,37.97571,0,2
ZZZZ,-16.34457,-47.88511,0,2
ZZZZ,-6.08391,-36.49882,0,2
