# Sea ports, keyed by UN/LOCODE. Source: marchah/sea-ports (MIT).
# Columns: code,lat,lon,type,flags
# flags is a bitfield: 1 = military, 2 = helipad (rotorcraft only). It picks the pictogram
# on the dial -- see render/SiteGlyph.kt -- and nothing else; ranking is by type alone.
# No record carries flag 1 yet. The source has no navy field, and a LOCODE names a place
# rather than a facility -- USSAN is San Diego the commercial port, which also happens to
# host a fleet, and JPYOK is Yokohama, not the naval base at Yokosuka (JPYOS). Flagging
# these from memory is how you ship a warship glyph on a container terminal, so they stay
# civil until someone checks each one. The warship silhouette is wired up and tested.
code,lat,lon,type,flags
RERUN,-20.88000,55.53000,1,0
ROAGI,44.08000,28.62000,1,0
ROBRA,45.27000,27.98000,1,0
ROCND,44.18000,28.65000,1,0
ROGAL,45.43000,28.05000,1,0
ROMAG,43.81524,28.57415,1,0
RUARH,64.54725,40.56016,1,0
RUGDX,59.56115,150.83014,1,0
RUKGD,54.71043,20.45221,1,0
RUKHO,47.05000,142.05000,1,0
RUKOR,46.63538,142.78419,1,0
RUKRR,45.03927,38.98722,1,0
RULED,59.88000,30.25000,1,0
RUMMK,68.95852,33.08266,1,0
RUNJK,42.82228,132.88340,1,0
RUNVS,44.72000,37.77000,1,0
RUPTP,56.13214,103.94863,1,0
RUROV,47.23571,39.70150,1,0
RUTAG,47.24163,38.86760,1,0
RUVVO,43.17374,132.00645,1,0
RUVYG,60.71395,28.75716,1,0
RUVYP,42.77000,133.05000,1,0
RWKGL,-1.95788,30.11274,1,0
SADMM,26.42000,50.10000,1,0
SADMN,26.39267,49.97771,1,0
SAJED,21.28541,39.23755,1,0
SAJUB,26.95977,49.56874,1,0
SAKAC,22.40000,39.08000,1,0
SARUH,24.74940,46.90284,1,0
SBHIR,-9.44564,159.97290,1,0
SBNOR,-8.24099,157.19988,1,0
SCMAW,-4.68267,55.48040,1,0
SCPOV,-4.61667,55.48333,1,0
SDPZU,19.59035,37.19016,1,0
SEAHU,55.92504,14.29799,1,0
SEFAG,56.90273,12.48880,1,0
SEGOT,57.72000,11.97000,1,0
SEGVX,60.67488,17.14127,1,0
SEHAD,56.67437,12.85779,1,0
SEHEL,56.04647,12.69451,1,0
SEKAN,56.17030,14.86307,1,0
SEKSD,59.40218,13.51150,1,0
SELAA,55.87035,12.83008,1,0
SEMMA,55.60000,13.00000,1,0
SENRK,58.58774,16.19242,1,0
SEOSK,57.26570,16.44740,1,0
SEOXE,58.67017,17.10373,1,0
SESDL,62.38000,17.30000,1,0
SESFT,64.75024,20.95092,1,0
SESKE,64.68610,21.23613,1,0
SESOE,59.20000,17.62000,1,0
SESTO,59.32932,18.06858,1,0
SETRG,55.37624,13.15742,1,0
SEUDD,58.34980,11.93565,1,0
SEUME,63.83000,20.25000,1,0
SEVST,59.60990,16.54481,1,0
SGJUR,1.33000,103.70000,1,0
SGSIN,1.28009,103.85095,1,0
SIKOP,45.54806,13.73019,1,0
SKBTS,48.15000,17.12000,1,0
SLFNA,8.46568,-13.23172,1,0
SNDKR,14.76450,-17.36603,1,0
SOBBO,10.43479,45.01399,1,0
SOKMU,-0.35605,42.54606,1,0
SOMGQ,2.04693,45.31816,1,0
SRPBM,5.85204,-55.20383,1,0
STTMS,0.26026,6.62106,1,0
SVAQJ,13.59570,-89.82709,1,0
SVLLD,13.48000,-89.32000,1,0
SVLUN,13.33235,-87.85006,1,0
SVSAL,13.69294,-89.21819,1,0
SYDAM,33.51381,36.27653,1,0
SYLTK,35.52000,35.78000,1,0
SYTTS,34.90000,35.90000,1,0
TCPLS,21.77377,-72.27191,1,0
TGLFW,6.17250,1.23136,1,0
THBGP,13.72552,100.65417,1,0
THBKK,13.75000,100.52000,1,0
THBMT,13.60000,100.58000,1,0
THKSI,13.14992,100.80847,1,0
THKTY,13.72000,100.57000,1,0
THLCH,13.08000,100.88000,1,0
THMAT,13.69350,100.53136,1,0
THPAT,13.70000,100.57000,1,0
THPKN,15.90504,103.16751,1,0
THSBP,13.65000,100.55000,1,0
THSGZ,7.20000,100.60000,1,0
THSPR,13.59910,100.59983,1,0
THSRI,13.13366,100.87508,1,0
TNGAE,33.88000,10.12000,1,0
TNJAR,33.50000,-11.10000,1,0
TNLGN,36.82002,10.30208,1,0
TNRDS,36.77000,10.27000,1,0
TNSFA,34.74785,10.76616,1,0
TNSUS,35.82560,10.60839,1,0
TNTUN,36.80649,10.18153,1,0
TOTBU,-21.13000,-175.20000,1,0
TRALI,38.79956,26.97074,1,0
TRAMB,41.32000,41.68000,1,0
TRAVC,40.97000,28.70000,1,0
TRAYT,36.89689,30.71332,1,0
TRBAY,41.04815,28.90046,1,0
TRBDM,40.35000,27.97000,1,0
TREYP,40.77000,29.70000,1,0
TRGEB,40.78000,29.42000,1,0
TRGEM,40.43182,29.15542,1,0
TRHAY,41.00463,29.01140,1,0
TRHER,40.79377,29.62602,1,0
TRISK,36.58467,36.17562,1,0
TRIST,41.00824,28.97836,1,0
TRIZM,38.42000,27.15000,1,0
TRIZT,40.78000,29.95000,1,0
TRKMX,40.95000,28.82000,1,0
TRMAD,41.02000,28.95000,1,0
TRMAR,41.04145,27.90147,1,0
TRMER,36.72000,34.63000,1,0
TRNEM,38.42373,27.14283,1,0
TRSSX,41.27970,36.33607,1,0
TRTEK,40.97809,27.51167,1,0
TRTZX,41.00270,39.71676,1,0
TRYAR,40.77159,29.72717,1,0
TTPOS,10.65000,-61.52000,1,0
TTPTP,10.31554,-61.45960,1,0
TTPTS,10.40570,-61.46307,1,0
TTSFE,10.29059,-61.44938,1,0
TWKEL,25.13333,121.75000,1,0
TWKHH,22.62728,120.30144,1,0
TWMLI,23.10000,120.13000,1,0
TWSUO,24.59423,121.85333,1,0
TWTXG,24.14774,120.67365,1,0
TWTYN,24.99363,121.30098,1,0
TZDAR,-6.80000,39.28000,1,0
TZTGT,-5.08888,39.10232,1,0
TZZNZ,-6.16592,39.20264,1,0
UAIEV,50.45010,30.52340,1,0
UAILK,46.30000,30.67000,1,0
UAKHE,46.63542,32.61687,1,0
UAMPW,47.10000,37.55000,1,0
UAODS,46.48253,30.72331,1,0
UASVP,44.60000,33.53000,1,0
UGJIN,0.44786,33.20261,1,0
UGKLA,0.34760,32.58252,1,0
USADQ,57.79000,-152.40722,1,0
USANC,61.21806,-149.90028,1,0
USANP,38.97845,-76.49218,1,0
USAR5,35.36730,-92.40960,1,0
USATL,33.74900,-84.38798,1,0
USBAL,39.28000,-76.62000,1,0
USBCC,60.16417,-149.39500,1,0
USBNA,36.16266,-86.78160,1,0
USBOS,42.36008,-71.05888,1,0
USBPT,30.08017,-94.12656,1,0
USBRO,25.90000,-97.48000,1,0
USBUF,42.88645,-78.87837,1,0
USCHA,35.03000,-85.30000,1,0
USCHI,41.87811,-87.62980,1,0
USCHS,32.77647,-79.93105,1,0
USCLE,41.50000,-81.67000,1,0
USCLM,48.11815,-123.43074,1,0
USCLT,35.22709,-80.84313,1,0
USCMH,39.96118,-82.99879,1,0
USCPV,28.39222,-80.60771,1,0
USCRP,27.80058,-97.39638,1,0
USCVG,39.10312,-84.51202,1,0
USCZF,61.81222,-166.09778,1,0
USDA8,40.36731,-76.93109,1,0
USDAL,32.77666,-96.79699,1,0
USDEC,39.84031,-88.95480,1,0
USDEN,39.73924,-104.99025,1,0
USDET,42.32000,-83.03000,1,0
USDNN,34.76980,-84.97022,1,0
USDSM,41.60054,-93.60911,1,0
USDUT,53.88980,-166.54220,1,0
USELP,31.75000,-106.48000,1,0
USENA,60.55444,-151.25833,1,0
USEWR,40.73000,-74.17000,1,0
USFEB,30.67000,-81.45000,1,0
USFLL,26.12000,-80.13000,1,0
USFPO,28.95414,-95.35966,1,0
USFRP,57.87420,-135.01604,1,0
USFWT,32.75549,-97.33077,1,0
USGLS,29.30135,-94.79770,1,0
USGPT,30.36742,-89.09282,1,0
USHNL,21.30000,-157.85000,1,0
USHOU,29.75000,-95.35000,1,0
USHSV,34.73037,-86.58610,1,0
USILM,34.22000,-77.93000,1,0
USIND,39.77000,-86.15000,1,0
USJ3C,42.31346,-122.96699,1,0
USJAX,30.33218,-81.65565,1,0
USKCK,39.11405,-94.62746,1,0
USLAS,36.07000,-115.15000,1,0
USLAT,33.80307,-118.07256,1,0
USLAX,34.05223,-118.24368,1,0
USLCH,30.22659,-93.21738,1,0
USLGB,33.77000,-118.18000,1,0
USLRD,27.50000,-99.48000,1,0
USLUI,38.23000,-85.77000,1,0
USMEM,35.14953,-90.04898,1,0
USMES,44.97775,-93.26501,1,0
USMIA,25.76168,-80.19179,1,0
USMKC,39.10000,-94.57000,1,0
USMKE,43.03890,-87.90647,1,0
USMOB,30.69537,-88.03989,1,0
USMRH,34.72294,-76.72604,1,0
USMSP,44.88000,-93.20000,1,0
USMSY,29.95107,-90.07153,1,0
USNNS,36.97000,-76.42000,1,0
USNTD,34.13000,-119.18000,1,0
USNTS,32.85462,-79.97481,1,0
USNYC,40.70000,-74.00000,1,0
USOAK,37.80436,-122.27111,1,0
USOCN,33.19587,-117.37948,1,0
USOCW,35.54655,-77.05217,1,0
USOLM,47.03787,-122.90070,1,0
USOMA,41.25236,-95.99799,1,0
USORF,36.85077,-76.28587,1,0
USORL,28.53000,-81.37000,1,0
USOYM,32.57000,-117.02000,1,0
USPAB,26.70562,-80.03643,1,0
USPCA,58.90611,-157.71750,1,0
USPCV,28.24000,-80.36000,1,0
USPDX,45.52306,-122.67648,1,0
USPEB,39.30000,-74.97000,1,0
USPEF,26.10000,-80.13000,1,0
USPFN,30.15881,-85.66021,1,0
USPGL,30.36576,-88.55613,1,0
USPHF,37.12000,-76.48000,1,0
USPHL,39.95258,-75.16522,1,0
USPHX,33.44838,-112.07404,1,0
USPIA,40.69365,-89.58899,1,0
USPIT,40.44062,-79.99589,1,0
USPME,27.63000,-82.55000,1,0
USPNS,30.42131,-87.21691,1,0
USPOA,29.88000,-93.92000,1,0
USPPS,39.95000,-75.05000,1,0
USPS6,45.36413,-89.01650,1,0
USPTM,36.83543,-76.29827,1,0
USPVD,41.82399,-71.41283,1,0
USPWM,43.66147,-70.25533,1,0
USPWN,32.14909,-81.16317,1,0
USPYM,41.95845,-70.66726,1,0
USRAJ,42.78702,-73.97096,1,0
USRBC,26.77534,-80.05810,1,0
USRIC,37.55000,-77.45000,1,0
USSAC,38.57000,-121.48000,1,0
USSAN,32.70000,-117.15000,1,0
USSAV,32.08354,-81.09983,1,0
USSCK,37.95000,-121.28000,1,0
USSEA,47.60621,-122.33207,1,0
USSFO,37.77493,-122.41942,1,0
USSLC,40.76078,-111.89105,1,0
USSPT,44.88000,-93.05000,1,0
USSSI,31.14995,-81.49149,1,0
USSTL,38.62700,-90.19940,1,0
USSTP,44.95370,-93.08996,1,0
USSUE,44.83416,-87.37704,1,0
USSUW,46.72077,-92.10408,1,0
USSWF,41.50343,-74.01042,1,0
USSXZ,42.95000,-83.82000,1,0
USTIW,47.25288,-122.44429,1,0
USTMM,37.23505,-89.27008,1,0
USTOL,41.66394,-83.55521,1,0
USTPA,27.95058,-82.45718,1,0
USTSA,35.22480,-88.24920,1,0
USTUL,36.15398,-95.99278,1,0
USUGN,42.35000,-87.83000,1,0
USUXZ,41.00176,-73.66568,1,0
USUZF,43.02033,-78.88031,1,0
USVAB,36.85293,-75.97798,1,0
USXGO,40.65000,-73.83000,1,0
USXHF,47.68149,-122.20874,1,0
USXHO,40.73000,-73.93000,1,0
USYOB,35.22570,-80.32895,1,0
UYCYR,-32.52278,-55.76584,1,0
UYMVD,-34.90111,-56.16453,1,0
UYNVP,-33.87747,-58.40022,1,0
UYPDU,-32.22166,-57.46273,1,0
VCKTN,13.13000,-61.22000,1,0
VEAMY,11.77690,-70.24232,1,0
VEBLA,10.14457,-64.67768,1,0
VEEGU,10.89590,-64.06650,1,0
VEETV,10.59696,-71.64193,1,0
VEGUB,-70.21478,11.66567,1,0
VEGUT,10.23437,-64.59180,1,0
VELAG,10.58751,-66.92136,1,0
VELSV,10.71567,-71.67772,1,0
VEMAR,10.65445,-71.71480,1,0
VEMTV,8.31667,-62.80000,1,0
VEPBL,10.46977,-68.02987,1,0
VEPCN,11.65000,-70.22000,1,0
VEPSU,8.96667,-68.38333,1,0
VEPZO,8.27509,-62.76766,1,0
VGRAD,18.42299,-64.61412,1,0
VGTOV,18.42299,-64.61412,1,0
VICHA,18.34190,-64.93070,1,0
VICTD,17.74664,-64.70320,1,0
VISTT,18.35000,-64.93000,1,0
VISTX,17.75000,-64.73000,1,0
VNCLI,10.77000,106.78000,1,0
VNCLN,21.42000,107.05000,1,0
VNDAD,16.05441,108.20217,1,0
VNHPH,20.84491,106.68808,1,0
VNNHA,12.23879,109.19675,1,0
VNPHG,10.72000,106.95000,1,0
VNSGN,10.77000,106.67000,1,0
VNSTD,10.98046,108.26148,1,0
VNTOT,10.58502,107.15515,1,0
VNTTD,10.73000,106.72000,1,0
VNUIH,13.77000,109.22000,1,0
VNVIC,10.79601,106.67215,1,0
VNVUT,10.35000,107.07000,1,0
VUSON,-15.30035,166.91821,1,0
VUVLI,-17.73325,168.32732,1,0
WSAPW,-13.85070,-171.75136,1,0
YEADE,12.78550,45.01865,1,0
YEHOD,14.83000,42.90000,1,0
YELAD,12.73000,44.87000,1,0
YEMKX,14.54043,49.12720,1,0
YTLON,-12.75000,45.17000,1,0
ZABFN,-29.08521,26.15958,1,0
ZACPT,-33.92000,18.42000,1,0
ZADUR,-29.85868,31.02184,1,0
ZAELS,-33.02916,27.85459,1,0
ZAJNB,-26.20000,28.08000,1,0
ZAPLZ,-33.71392,25.52074,1,0
ZAPRY,-25.70000,28.22000,1,0
ZARCB,-28.78073,32.03829,1,0
ZAZBA,-33.77000,25.67000,1,0
ZMLUN,-15.38753,28.32282,1,0
ZWBUQ,-20.13251,28.62648,1,0
ZWHRE,-17.82517,31.03351,1,0
ZWUTA,-18.97577,32.65035,1,0
